Symbol,ALF,ALF,ALF,average,healthy,healthy,count,t-test,fold change
VBP1,37.679983,87.147031,98.869295,74.56543633,697.868263,587.69641,642.7823365,0.001269,0.116004178
AC002059.10,37.936347,36.137423,37.615849,37.229873,24.408845,21.873004,23.1409245,0.00128,1.608832568
UHRF1BP1L,15.7171415,20.34408375,26.2743885,20.77853792,119.5147218,142.1400085,130.8273651,0.001301,0.158824095
ITPKB,29.2821564,27.4856218,28.5024514,28.42340987,16.8281338,18.4837984,17.6559661,0.001306,1.609847329
LOC101928858,14.365654,21.865257,10.585744,15.60555167,150.110193,124.866802,137.4884975,0.001311,0.113504416
NFATC1,107.0017755,116.0239383,119.07214,114.0326179,58.261514,59.2072355,58.73437475,0.001313,1.941497094
CDKN3,29.7844275,28.636277,31.9440705,30.12159167,14.921726,15.463005,15.1923655,0.001317,1.982679502
CDK13,538.3571317,504.61381,463.3260354,502.0989924,170.8271637,150.3674933,160.5973285,0.00132,3.126446729
PIK3C3,19.27669529,23.29255971,22.51487586,21.69471029,47.22354957,43.83995929,45.53175443,0.001322,0.476474288
PSMD8,92.382912,118.829871,110.641289,107.2846907,283.146698,257.532229,270.3394635,0.001329,0.396851756
LOC100505592,20.653458,19.84711,21.1853,20.561956,14.45354,13.888396,14.170968,0.00133,1.450991633
GAS2L3,307.10401,350.7335045,292.079812,316.6391088,41.0890165,51.8711425,46.4800795,0.001337,6.812361601
COLQ,46.07095,47.380477,45.415471,46.288966,36.864088,37.471098,37.167593,0.00134,1.245411991
TRMT10C,57.338958,36.641215,72.466516,55.48222967,227.735388,249.449303,238.5923455,0.001344,0.232539856
RP11-1275H24.2,29.064319,27.683765,26.825968,27.85801733,12.000067,14.480149,13.240108,0.001344,2.104062696
ZNRF2,16.9330115,15.0715745,36.6743355,22.89297383,156.3219235,179.4803475,167.9011355,0.001348,0.136347939
RP11-1114A5.4,57.543254,63.098316,62.750803,61.130791,25.515105,19.091895,22.3035,0.001359,2.740860896
C1orf168,112.1935745,42.559151,44.7180865,66.49027067,408.1890095,422.188346,415.1886778,0.001364,0.160144711
ANAPC10,12.877346,14.7973225,17.9913765,15.222015,40.6660535,38.451466,39.55875975,0.00137,0.384795052
ANKRD30BP2,7.009015,6.765398,6.502702,6.759038333,8.981496,9.146705,9.0641005,0.001372,0.745693225
DCAF12L1,6.058978,6.444066,5.983149,6.162064333,8.381337,8.289831,8.335584,0.001375,0.739248064
MICU3,13.002077,7.680989,37.00853,19.230532,241.068001,205.564592,223.3162965,0.001384,0.0861134288
IFIT5,73.1292575,93.4033785,123.8905675,96.8077345,317.084033,317.4747675,317.2794003,0.001384,0.305118247
RP3-368A4.6,7.670115,10.21128,16.218541,11.36664533,52.475249,49.678641,51.076945,0.001389,0.222539647
SLC35A3,23.57304633,15.60223733,37.03075167,25.40201178,241.225813,293.0343973,267.1301052,0.001393,0.0950922838
CLOCK,38.105101,46.05373925,47.962259,44.04036642,122.0429478,139.2818365,130.6623921,0.001401,0.337054647
MYO10,185.9643468,207.110463,213.2014934,202.0921011,59.5992744,73.3404612,66.4698678,0.001422,3.040356597
TMEM176A,178.066347,61.026397,207.622798,148.9051807,859.215861,943.071015,901.143438,0.00143,0.165240265
SNX13,36.7745994,29.865063,35.583228,34.0742968,67.2926834,65.5680734,66.4303784,0.001432,0.512932451
HERPUD2,62.244002,18.784269,79.400465,53.47624533,411.948511,364.2161183,388.0823147,0.001442,0.137796141
PLS1,32.715528,27.810456,39.616216,33.38073333,344.950028,280.314432,312.63223,0.001447,0.106773167
SAA1,2005.867142,305.8435725,2698.015263,1669.908659,13915.11422,12694.30767,13304.71094,0.001463,0.125512585
TBK1,46.091563,110.88479,85.07146,80.68260433,355.841697,369.682758,362.7622275,0.001467,0.222411812
ERI2,33.07861533,28.99507033,36.12147,32.73171856,75.64335767,84.25868433,79.951021,0.00148,0.40939713
CDK16,94.009373,91.95253667,99.717515,95.22647489,58.64942167,61.11073967,59.88008067,0.001497,1.590286349
CDC14B,72.61890775,37.8576655,54.06291988,54.84649771,200.1650305,200.4560673,200.3105489,0.001518,0.273807336
MRPL13,15.533551,30.202404,45.973267,30.56974067,236.630414,282.330609,259.4805115,0.001532,0.117811317
MRPL19,15.92796067,14.09769933,41.33516833,23.78694278,222.1793617,190.5952427,206.3873022,0.001539,0.115253906
MIR6883,89.93396225,78.228639,88.45939525,85.5406655,160.6072035,149.7418965,155.17455,0.001544,0.551254478
MAGOH2,20.7746845,24.997609,23.361403,23.0445655,48.3826955,44.670162,46.52642875,0.001545,0.495300545
MRPS35,95.25062,215.102662,172.158341,160.8372077,1034.650788,885.233953,959.9423705,0.001552,0.167548816
MAN1A1,62.039739,18.029417,377.910618,152.6599247,1832.112867,1994.377717,1913.245292,0.001558,0.0797910886
CYTH4,78.96950733,74.31337867,72.82052867,75.36780489,31.048226,38.461498,34.754862,0.00156,2.168554284
EMC7,15.6169945,22.580097,90.4568295,42.88464033,451.1121625,407.7400475,429.426105,0.001563,0.0998650055
ORM1,1778.090953,34.14597067,2804.736655,1538.991193,13334.30007,14322.46569,13828.38288,0.001566,0.111292203
SF3A1,72.06980075,66.031015,79.582513,72.56110958,128.6199972,128.8353022,128.7276497,0.001567,0.563679285
FBXO25,199.833851,128.221729,165.843411,164.632997,498.44661,547.9499,523.198255,0.001588,0.314666564
SLC2A10,15.762664,11.986448,143.778808,57.17597333,1435.01789,1171.606712,1303.312301,0.001596,0.0438697412
C1QBP,26.1721965,70.647423,91.6839695,62.83452967,558.9108445,471.518797,515.2148207,0.001596,0.121957923
RBKS,92.7086945,41.574647,108.5572155,80.94685233,443.969421,510.3022985,477.1358598,0.001599,0.16965158
THRB,43.310389,24.407111,50.849022,39.522174,150.6412467,153.176295,151.9087708,0.0016,0.260170455
GC,951.54233,16.071331,80.780586,349.464749,5023.995638,5641.088855,5332.542247,0.001601,0.0655343611
COPS2,42.665025,105.0801575,113.619013,87.1213985,417.6929635,451.8952365,434.7941,0.001602,0.200373921
SLC6A20,20.614377,20.684595,19.159262,20.15274467,11.94288,12.7506435,12.34676175,0.001604,1.632229169
PHOSPHO2,8.624187,8.029582,8.315098,8.322955667,19.907764,23.071428,21.489596,0.00162,0.387301635
DMD,14.91090025,11.19430525,23.03262225,16.37927592,110.4924048,133.2731575,121.8827811,0.00162,0.134385479
C20orf197,7.318302,6.764152,7.195775,7.092743,4.631622,4.385455,4.5085385,0.001622,1.573180089
SEPHS2,670.520626,417.764426,1187.089867,758.4583063,4297.538246,4789.9087,4543.723473,0.001622,0.166924398
UQCRC1,113.362905,104.832304,213.226851,143.8073533,634.422938,660.408373,647.4156555,0.001627,0.222125233
LSM5,15.546537,41.809015,65.98751733,41.11435644,309.501655,274.3696437,291.9356493,0.001632,0.140833627
45718,63.42887867,37.75005767,79.29816167,60.15903267,864.6750193,693.504809,779.0899142,0.001632,0.07721706
FCAMR,12.825217,10.596934,9.948755,11.12363533,34.994733,40.833142,37.9139375,0.001636,0.29339172
LYPLA1,201.7466535,228.320286,161.5470785,197.2046727,489.1531085,471.470387,480.3117478,0.001641,0.410576409
PEX11A,42.144003,40.1504425,45.755986,42.68347717,72.9580615,78.841381,75.89972125,0.001654,0.562366718
SNRPF,43.070247,142.687934,184.086513,123.2815647,813.810779,742.065531,777.938155,0.001671,0.158472192
APOH,1753.052457,61.823304,917.4191435,910.7649682,8253.640091,9184.883808,8719.261949,0.001674,0.104454365
SMPDL3A,47.0392825,46.3694055,24.6404725,39.34972017,464.711297,582.1286815,523.4199893,0.001693,0.0751780998
GGH,38.743109,23.102245,74.949211,45.59818833,2340.100474,1835.549332,2087.824903,0.001698,0.0218400443
LOC101930075,876.7754624,778.0068184,808.577577,821.1199526,336.6309134,253.5136126,295.072263,0.001706,2.7827758
MMAA,17.427467,13.4918046,41.0467756,23.9886824,167.3462988,151.4756456,159.4109722,0.001716,0.150483258
HSPA4L,17.014691,13.4976705,11.92405,14.1454705,35.3348035,37.111239,36.22302125,0.001718,0.39051051
ATF2,24.28820667,38.81986467,61.689075,41.59904878,204.8587597,193.6107947,199.2347772,0.001722,0.208794114
MRS2,24.6384375,15.727742,28.93379825,23.09999258,78.06307325,76.56432875,77.313701,0.00173,0.298782651
ZCCHC10,76.595936,80.74644067,92.42253833,83.25497167,161.1717683,174.533467,167.8526177,0.001733,0.496000437
DSP,32.440692,39.175166,263.849639,111.8218323,1200.47483,1317.667895,1259.071363,0.001756,0.0888129423
CCDC152,1007.90796,1087.178893,902.176082,999.0876448,267.4066555,240.048352,253.7275038,0.001765,3.937640302
MRPS17,34.169854,20.616063,51.2507,35.345539,217.198092,188.323728,202.76091,0.001765,0.174321268
SERINC1,30.866838,28.317156,173.800667,77.66155367,930.840982,1098.517426,1014.679204,0.001775,0.0765380362
ELL2,66.210515,52.39319925,118.01336,78.87235808,422.3966793,379.7666243,401.0816518,0.001775,0.19664913
CYCS,72.23121533,260.7750683,332.996334,222.0008726,1315.941403,1280.984789,1298.463096,0.001775,0.170972031
SGOL1,18.831545,18.241206,17.656419,18.24305667,12.274428,11.1108045,11.69261625,0.00178,1.560220252
SEC22B,31.163764,51.613433,91.714498,58.16389833,334.444947,308.9956,321.7202735,0.001789,0.18079028
APIP,19.4501965,48.516854,65.2500355,44.40569533,235.4656425,256.916277,246.1909598,0.001793,0.180370942
METTL18,19.693859,26.327144,22.222116,22.74770633,63.470661,56.769671,60.120166,0.001801,0.378370651
OPLAH,81.530714,48.529985,76.746655,68.93578467,214.88191,208.299251,211.5905805,0.001817,0.325797985
TMEM126A,18.667726,28.274356,78.618164,41.85341533,658.178559,532.861452,595.5200055,0.001822,0.0702804523
AVPI1,68.437426,81.01932,55.276075,68.24427367,180.361861,171.03954,175.7007005,0.001829,0.388412075
POFUT2,61.91515175,65.11528975,64.8717075,63.967383,43.637466,39.114301,41.3758835,0.00183,1.546006456
LAD1,81.087587,83.5458285,75.9475275,80.19364767,46.6981645,41.823177,44.26067075,0.001831,1.811848901
ARHGEF26,21.49125733,19.84951267,22.337781,21.22618367,154.6378993,124.4133573,139.5256283,0.001862,0.152131074
SYDE1,125.4850992,141.9747485,133.7269867,133.7289448,69.9098445,67.11776675,68.51380563,0.001864,1.951853989
ACTR3C,31.85246,51.18216,30.674802,37.90314067,127.095606,128.17649,127.636048,0.001874,0.296962663
NDUFC2,356.9915085,352.7920345,223.4310235,311.0715222,908.2665465,895.641504,901.9540253,0.001895,0.344886229
45910,27.380023,47.9309165,92.8952055,56.068715,332.811974,315.5859755,324.1989747,0.001898,0.17294538
VPS36,33.4377615,24.8258995,58.777057,39.01357267,201.4233715,230.6092605,216.016316,0.001913,0.18060475
TIGD2,76.283916,29.796428,71.558642,59.21299533,394.375166,334.105568,364.240367,0.001923,0.162565714
MRPL36,58.329004,75.420127,111.035317,81.594816,369.812121,433.04662,401.4293705,0.001931,0.203260703
HIST1H2BK,47.194505,100.676511,182.68476,110.1852587,1461.886939,1837.5343,1649.71062,0.001932,0.0667906585
IGF2,46.92612833,48.99623867,49.65871833,48.52702844,264.6258803,329.084605,296.8552427,0.001937,0.163470343
ATP5A1,148.746536,301.242352,388.048611,279.345833,1420.072076,1636.10017,1528.086123,0.001939,0.18280765
CLDN12,43.767607,60.5171225,109.5365345,71.27375467,357.322546,335.9702705,346.6464083,0.001942,0.205609385
SUCLG2,125.327356,135.9057437,308.22481,189.8193032,1724.779295,2127.640224,1926.20976,0.00195,0.0985454996
NDFIP2,35.263995,27.345683,43.31272625,35.30746808,164.036977,198.556799,181.296888,0.001952,0.194749444
45915,21.141005,77.32181,175.391703,91.28483933,747.600457,696.205419,721.902938,0.001955,0.126450295
MKI67,223.499166,247.986273,276.184044,249.223161,19.0639,41.2837155,30.17380775,0.001967,8.259586031
HINT2,310.54822,155.287627,346.757451,270.8644327,1248.606715,1122.481712,1185.544214,0.001978,0.228472654
ZNF611,320.450362,308.6354855,269.4169695,299.500939,88.314443,97.451764,92.8831035,0.001992,3.224493236
SAMD5,40.79189467,29.61704133,63.673392,44.69410933,175.6932577,181.228444,178.4608508,0.002003,0.250442095
SLC30A9,59.0867015,57.731988,77.184858,64.66784917,295.786238,246.032484,270.909361,0.002012,0.238706588
PPFIBP1,248.0091462,254.8291856,218.6403748,240.4929022,87.19126,95.2736844,91.2324722,0.002013,2.636045
EPS15L1,56.51532017,58.89925983,53.79189583,56.40215861,34.15141367,36.35970367,35.25555867,0.002013,1.599808959
SZRD1,244.8021775,258.0640778,231.9855343,244.9505965,134.5771055,117.070375,125.8237403,0.002022,1.946775671
TGFB1,62.098139,73.351369,68.0481355,67.83254783,20.5473495,24.545009,22.54617925,0.002026,3.008605009
SMAP1,19.508352,39.988458,87.136255,48.87768833,333.267748,312.752542,323.010145,0.002026,0.15131936
COX14,166.780794,133.209258,162.973299,154.321117,318.77859,300.387999,309.5832945,0.002047,0.498480117
WRB,44.489314,67.690039,62.113486,58.097613,371.445056,301.634881,336.5399685,0.002061,0.172632134
SLC7A2,123.5093633,25.49566667,105.020591,84.675207,585.4207673,517.670764,551.5457657,0.002078,0.153523447
HNF4A,124.972158,64.27714183,94.12704417,94.45878133,344.9983897,324.7471772,334.8727834,0.002078,0.282073629
RANBP9,33.37074175,40.300894,89.55616425,54.40926667,293.8789923,282.4111377,288.145065,0.00209,0.188825954
LIPC,98.069045,47.894733,130.879098,92.28095867,978.543453,785.009981,881.776717,0.002098,0.104653431
ACOT1,27.989608,22.255818,53.264166,34.50319733,316.703202,396.243297,356.4732495,0.002108,0.096790425
AKR1C2,925.259447,101.234896,864.303266,630.2658697,4666.988392,4222.462849,4444.725621,0.002109,0.14180085
TMEM176B,65.6505155,35.1443885,44.9199735,48.57162583,360.337064,292.797471,326.5672675,0.00211,0.148733908
ARHGEF12,65.29029062,39.082147,74.12325785,59.49856515,205.9384037,226.9268566,216.4326302,0.002121,0.274905707
CLPX,106.375349,26.1563875,152.99408,95.17527217,573.2729265,573.1831695,573.228048,0.00213,0.166033872
ACO1,76.1146615,35.5778285,145.6299385,85.77414283,664.882165,574.5984765,619.7403208,0.002131,0.13840336
TCEB1P3,25.155776,24.744278,25.64817,25.18274133,21.447314,21.767708,21.607511,0.002134,1.165462386
KCNJ8,43.423373,41.787867,59.7611455,48.3241285,150.420579,134.7062375,142.5634083,0.002141,0.338965861
TMED10,61.29648267,81.89806133,177.687624,106.9607227,729.836621,636.8794917,683.3580563,0.002148,0.156522224
PKLR,46.612476,35.28632133,24.78105833,35.55995189,115.924631,120.0403347,117.9824828,0.002158,0.301400268
DAB2IP,76.49820367,71.70934833,69.34750133,72.51835111,45.75098433,44.68034767,45.215666,0.002162,1.603832422
IL33,6.703166,12.843139,19.493256,13.013187,60.003274,61.312644,60.657959,0.002166,0.214533875
ACP2,258.731857,275.638747,210.449866,248.27349,669.772164,591.562445,630.6673045,0.002178,0.393667926
PRPS1,61.4931805,44.001875,56.8768775,54.12397767,280.4136155,229.2292265,254.821421,0.002181,0.212399638
SEPSECS,24.7331612,26.5208924,33.5512374,28.26843033,159.7591248,129.6490042,144.7040645,0.002184,0.195353395
SAMM50,79.17317575,62.62022,76.89174475,72.89504683,146.3405348,158.235852,152.2881934,0.002195,0.478665123
LMAN1,107.5294847,35.642012,336.951091,160.0408626,1311.550132,1336.969864,1324.259998,0.002196,0.120853052
SMARCA4,444.4217004,436.0597668,374.8564999,418.445989,132.0457591,100.242287,116.1440231,0.002225,3.602819825
MIPEP,19.0000855,24.1748475,28.264863,23.81326533,65.697898,74.2085835,69.95324075,0.002239,0.3404169
CD99L2,37.06410675,42.18725325,42.44415,40.56517,63.4192935,66.01009275,64.71469313,0.002245,0.62683091
SLC7A9,36.928781,53.016228,66.009662,51.98489033,239.023312,289.191853,264.1075825,0.002251,0.196832252
DIS3L2,81.6764665,73.1929985,73.72537275,76.19827925,36.16767625,28.93573375,32.551705,0.002253,2.340838345
ATP5O,110.2593643,211.5124287,225.4099287,182.3939072,639.2491673,644.897688,642.0734277,0.002257,0.284070169
SMC3,1115.26211,960.2194625,928.235301,1001.238958,275.996434,234.546003,255.2712185,0.00226,3.922255568
CCHCR1,97.05001675,102.007647,101.9567883,100.3381507,44.379384,56.78091175,50.58014788,0.002269,1.983745697
EGLN2,159.8017193,164.4134403,151.1927927,158.4693174,96.74858433,83.692053,90.22031867,0.002271,1.75647038
IFITM3,1561.365743,1587.813932,2327.184186,1825.45462,5001.623917,4983.382533,4992.503225,0.002277,0.365639147
POLR2K,33.4523505,42.9078155,111.6354275,62.66519783,374.136349,400.603043,387.369696,0.002292,0.161771038
ZNF627,17.078867,16.8595705,24.5656475,19.50136167,51.9162175,55.2357765,53.575997,0.002295,0.363994377
MICALL2,165.604161,180.416857,152.6805923,166.2338701,65.87001233,65.51893133,65.69447183,0.002314,2.530408807
HPX,1312.463258,84.0631605,696.87655,697.8009895,7056.082983,8602.303496,7829.193239,0.002334,0.0891280836
DTX3,57.8624508,60.6003122,53.4209442,57.29456907,30.688147,31.3962544,31.0422007,0.002345,1.845699331
ORAI2,291.0604173,342.8158418,277.5534645,303.8099079,57.704574,45.2685725,51.48657325,0.002348,5.900759921
KCTD3,17.844996,19.522404,107.468807,48.27873567,417.489472,447.359481,432.4244765,0.002361,0.11164663
EBPL,83.206507,28.301741,72.326173,61.27814033,874.818146,1130.504152,1002.661149,0.002374,0.0611155029
PHACTR1,35.53591633,31.13263733,33.970272,33.54627522,17.67509167,17.12769533,17.4013935,0.002375,1.927792462
NDUFB4,43.397834,192.5898095,201.6437195,145.877121,818.7724645,911.298335,865.0353998,0.002376,0.168637169
EVA1A,50.182019,16.575774,52.358604,39.70546567,599.362745,467.640172,533.5014585,0.002382,0.074424287
TMCO1,90.83189625,73.87659925,203.9944988,122.9009981,645.987045,625.2547703,635.6209076,0.002383,0.193355814
MBD3,585.903352,663.1288903,552.3489767,600.4604063,166.6052,195.023628,180.814414,0.002388,3.320865815
PDP2,20.2774235,19.128866,20.5219535,19.976081,68.462721,56.642248,62.5524845,0.002406,0.319349122
LINC00116,51.10829,35.570859,77.852445,54.84386467,317.839849,266.789911,292.31488,0.002422,0.187619134
ABCA5,56.6163785,18.5495955,120.9223755,65.36278317,507.345572,453.828605,480.5870885,0.002426,0.136006116
PRKAB2,48.80928333,33.83432867,79.21390933,53.95250711,234.154036,263.3318093,248.7429227,0.002429,0.216900672
DZIP1,83.730324,71.1611445,83.851327,79.58093183,12.651251,22.2625505,17.45690075,0.00244,4.558709073
UBE2V2,18.005472,42.56955867,40.524491,33.69984056,166.641131,145.5608397,156.1009853,0.00245,0.215884868
CCDC74A,39.5714075,35.841231,34.8494175,36.75401867,15.176178,17.9371355,16.55665675,0.002459,2.21989374
GJB2,42.480403,27.737865,78.19839,49.47221933,399.31019,499.481995,449.3960925,0.002464,0.110086002
ZFY,8.543422,9.2059815,5.6852975,7.811567,48.448992,39.020795,43.7348935,0.002471,0.178611776
MFAP3,36.72639167,37.86195133,41.928864,38.839069,66.38074067,61.79015633,64.0854485,0.002484,0.606051294
RHOBTB3,17.319268,30.0097455,56.101234,34.47674917,183.713585,173.6084902,178.6610376,0.002489,0.192972959
ENPEP,26.8370645,11.430383,61.6621975,33.30988167,364.4840485,458.701445,411.5927468,0.002508,0.0809292242
HLF,26.71961733,15.212221,58.08836933,33.34006922,378.5485033,303.3581227,340.953313,0.002509,0.0977848519
NOTCH2NL,1464.330028,1329.112293,1553.974493,1449.138938,649.126694,578.41451,613.770602,0.002511,2.361043252
ANXA7,83.441818,196.729187,536.792992,272.3213323,1915.855558,1993.292805,1954.574182,0.00252,0.139325146
